Unq_ID,DataOrigin,TraitName,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValue,OLDTraitValue,TraitUnit,OLDTraitUnit,Time,OLDTime,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.04,,eggs/female/day,,54.16,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.03,,eggs/female/day,,0.96,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.12,,eggs/female/day,,2.3,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.13,,eggs/female/day,,2.9,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.63,,eggs/female/day,,3.68,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.76,,eggs/female/day,,4.64,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.89,,eggs/female/day,,5.41,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.6,,eggs/female/day,,6.74,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.91,,eggs/female/day,,8.09,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,2.05,,eggs/female/day,,9.05,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.97,,eggs/female/day,,9.79,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.56,,eggs/female/day,,11.14,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.27,,eggs/female/day,,11.52,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.04,,eggs/female/day,,12.85,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.01,,eggs/female/day,,14.38,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.94,,eggs/female/day,,14.76,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.73,,eggs/female/day,,15.71,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.02,,eggs/female/day,,16.49,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.16,,eggs/female/day,,17.83,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.69,,eggs/female/day,,18.97,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.04,,eggs/female/day,,19.93,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.53,,eggs/female/day,,20.49,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.64,,eggs/female/day,,21.64,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.07,,eggs/female/day,,23.19,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.73,,eggs/female/day,,23.75,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.48,,eggs/female/day,,24.7,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.38,,eggs/female/day,,26.04,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.32,,eggs/female/day,,26.8,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,-0.01,,eggs/female/day,,27.94,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.32,,eggs/female/day,,28.53,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.32,,eggs/female/day,,30.63,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.6,,eggs/female/day,,31.79,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.06,,eggs/female/day,,33.3,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.9,,eggs/female/day,,36,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.88,,eggs/female/day,,37.54,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,28,0.02,,eggs/female/day,,1.14,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,28,0.83,,eggs/female/day,,2.28,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,28,1.93,,eggs/female/day,,3.23,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,28,2.75,,eggs/female/day,,3.99,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,28,2.45,,eggs/female/day,,5.32,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,28,2.23,,eggs/female/day,,6.27,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,28,2.87,,eggs/female/day,,6.84,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,28,2.66,,eggs/female/day,,8.36,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,28,1.84,,eggs/female/day,,9.12,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,28,1.13,,eggs/female/day,,10.07,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,28,1.98,,eggs/female/day,,10.83,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,28,2,,eggs/female/day,,14.06,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,,,,,,,,
241,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,28,1.34,,eggs/female/day,,13.49,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,1.52,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,3.05,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,4.19,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,5.16,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,6.29,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,7.25,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,8.58,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,11.24,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,13.14,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,14.27,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,15.22,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,16.18,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,17.32,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,18.45,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,19.21,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,20.74,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,21.87,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,23.39,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,23.97,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,25.3,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,26.24,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,27.19,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,29.28,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,29.85,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,31.37,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,32.12,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,33.08,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,34.6,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,35.74,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,37.45,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,37.82,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,38.97,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,40.11,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,40.87,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,41.63,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
251,Natcha,Reproductive Day,,,,Total reproductive day of each female as a function of Egg/Female/Day,,28,15,43.15,,days,,,,,,,,,Lab,"Lodi, California",Eotetranychus,willamettei,Stavrinides and Mill 2011,Fig.2,Time as a function of survivorship ID 241,,,,,,,
