Unq_ID,DataOrigin,Trait,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValueSI,OLDTraitValueSI,TraitUnitSI,OLDTraitUnit,TotalTime,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,1900667.135,0.95556,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,2016086.207,0.95805,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,2073628.168,0.95919,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,1244122.353,0.93291,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,2189073.972,0.9613,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,6654380.935,0.9871,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,2246478.036,0.96227,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,3499057.641,0.97561,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,7260180.081,0.98817,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,950391.7991,0.9131,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,7341330.648,0.9883,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,2505224.258,0.9661,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,0,1,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
21,Erin (vector-borne_disease_data_adjusted),Longevity,p,,,"the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","the average daily probability of an adult vector surviving, equal to the exponential of negative mu, the daily mortality rate, assuming a constant mortality rate throughout the adult vector lifespan","22,26,30",30,8031488.9,0.9893,s,Probability,,,,,1,100,Lab,East st Louise,Aedes,albopictus,Alto_et_al_2001b_JMedEnto,Raw Data from Author,"The following from Alto are at the low fluctuation treatment (90%), Cage 25",,,
