Unq_ID,DataOrigin,TraitName,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValue,OLDTraitValueSI,TraitUnit,OLDTraitUnit,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,28,0.01,1.03E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,1.03E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,31,0.03,3.45E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,3.45E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,32,0.02,2.07E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,2.07E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,33,0.03,3.55E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,3.55E-07,,,,,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,observed mortality rate of adult females as a function of temperature,mortality rate of adult females,25,33,0.04,4.33E-07,1/days,1/s,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,4.33E-07,,,,,,,
91,Stavrinides and Mills,Pre-reproductive Period,Age at First Reproduction,,Female,Preovipostion period,,28,15,3.33,287712,days,s,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,,,,,
92,Stavrinides and Mills,Pre-reproductive Period,Age at First Reproduction,,Female,Preovipostion period,,28,22,2.13,184032,days,s,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,,,,,
92,Stavrinides and Mills,Pre-reproductive Period,Age at First Reproduction,,Female,Preovipostion period,,28,28,0.7,60480,days,s,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,,,,,
92,Stavrinides and Mills,Pre-reproductive Period,Age at First Reproduction,,Female,Preovipostion period,,28,34,0.18,15552,days,s,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,,,,,
92,Stavrinides and Mills,Pre-reproductive Period,Age at First Reproduction,,Female,Preovipostion period,,28,15,3.91,337824,days,s,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,,,,,
92,Stavrinides and Mills,Pre-reproductive Period,Age at First Reproduction,,Female,Preovipostion period,,28,22,2.38,205632,days,s,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,,,,,
92,Stavrinides and Mills,Pre-reproductive Period,Age at First Reproduction,,Female,Preovipostion period,,28,28,1.11,95904,days,s,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,,,,,
92,Stavrinides and Mills,Pre-reproductive Period,Age at First Reproduction,,Female,Preovipostion period,,28,34,0,0,days,s,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,15,46.59,4025376,days,s,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,22,45.33,3916512,days,s,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,28,12.04,1040256,days,s,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,34,5.28,456192,days,s,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,15,33.57,2900448,days,s,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,22,19.96,1724544,days,s,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,28,7.85,678240,days,s,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,34,0,0,days,s,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,,,,,
93,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.03,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.37,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.68,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.89,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,1.06,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,1.06,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.82,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.82,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.92,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.75,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.52,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.52,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.57,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.64,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.47,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.43,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.38,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.31,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.31,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.23,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.09,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.03,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.23,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.3,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.28,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.21,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.21,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.02,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.14,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.14,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.02,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.02,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.33,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,15,0.05,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.14,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.81,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.68,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.61,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.65,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.46,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.42,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.98,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,1.23,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.79,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.88,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.64,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.6,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.37,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.46,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.52,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.32,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.41,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.64,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.48,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.55,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.76,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.61,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.61,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.43,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.43,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.57,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.5,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.75,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.44,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.47,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.94,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.37,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.05,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.63,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.46,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.3,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
239,Natcha,Egg/Female/Day,Daily fecundity (mx),,,Number of eggs laid per female per day,,28,22,0.49,,eggs/female/day,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Fig.2,,,,,,,,
